採樣時間,測站名稱,經度,緯度,一氧化碳,一氧化氮,二氧化氮,氮氧化物,臭氧,懸浮微粒,細懸浮微粒,二氧化硫,甲烷,非甲烷碳氫化合物,總碳氫化合物,風向,風速,溫度,相對濕度,空氣品質指標
2018-05-05 12:00:00,力行站,121.016270,24.766508,0.55,1.8,12.1,13.9,77.6,57.0,33.0,4.4,1.94,0.15,2.09,268.0,1.5,27.6,72.0,77.0
2018-05-05 12:00:00,興業站,120.989823,24.778000,0.6,0.7,7.1,7.8,70.0,50.0,28.0,6.8,2.14,0.17,2.31,308.0,1.8,27.8,68.7,78.0
2018-05-05 12:00:00,靜心湖站,121.01372,24.77834,0.6,0.8,5.4,13.9,78.7,54.0,28.1,2.3,1.87,0.43,2.3,306.0,0.7,28.4,67.8,77.0
2018-05-05 13:00:00,力行站,121.016270,24.766508,0.47,1.2,7.2,8.4,82.1,49.0,24.0,4.2,1.97,0.13,2.09,291.0,1.7,28.7,66.1,80.0
2018-05-05 13:00:00,興業站,120.989823,24.778000,0.54,0.5,5.0,5.6,70.3,42.0,18.0,5.6,2.14,0.18,2.32,293.0,1.9,28.8,60.8,77.0
2018-05-05 13:00:00,靜心湖站,121.01372,24.77834,0.57,0.6,3.9,8.4,80.7,54.0,29.9,1.5,1.8,0.47,2.27,307.1,0.6,29.3,63.3,80.0
2018-05-05 14:00:00,力行站,121.016270,24.766508,0.38,1.5,6.4,8.0,77.3,38.0,17.0,3.3,1.92,0.14,2.06,267.0,2.1,29.2,58.0,77.0
2018-05-05 14:00:00,興業站,120.989823,24.778000,0.46,0.4,4.1,4.5,64.8,29.0,16.0,5.3,2.13,0.17,2.3,315.0,2.2,29.3,50.6,72.0
2018-05-05 14:00:00,靜心湖站,121.01372,24.77834,0.49,0.6,3.9,8.0,73.1,33.0,18.0,0.9,1.82,0.45,2.27,302.8,0.9,30.1,53.1,77.0
2018-05-05 15:00:00,力行站,121.016270,24.766508,0.35,1.4,7.9,9.3,66.5,35.0,14.0,2.0,1.93,0.13,2.06,270.0,2.1,28.6,52.2,87.0
2018-05-05 15:00:00,興業站,120.989823,24.778000,0.44,0.7,6.9,7.6,58.8,24.0,9.0,5.2,2.15,0.21,2.36,305.0,1.7,28.7,49.1,65.0
2018-05-05 15:00:00,靜心湖站,121.01372,24.77834,0.47,0.8,5.5,9.3,66.1,31.0,23.5,0.9,1.81,0.47,2.28,307.3,0.7,29.4,51.9,87.0
2018-05-05 16:00:00,力行站,121.016270,24.766508,0.35,1.9,12.7,14.6,56.7,35.0,17.0,2.9,1.99,0.13,2.13,264.0,1.6,28.0,47.8,94.0
2018-05-05 16:00:00,興業站,120.989823,24.778000,0.43,0.8,10.3,11.1,55.0,39.0,27.0,6.1,2.2,0.21,2.4,295.0,1.4,28.0,44.0,72.0
2018-05-05 16:00:00,靜心湖站,121.01372,24.77834,0.46,0.8,8.5,14.6,57.4,37.0,23.5,1.1,1.81,0.46,2.27,291.2,0.6,28.8,47.5,94.0
2018-05-05 17:00:00,力行站,121.016270,24.766508,0.27,0.9,10.1,11.0,53.8,25.0,19.0,1.6,1.99,0.14,2.13,227.0,0.8,27.2,45.9,94.0
2018-05-05 17:00:00,興業站,120.989823,24.778000,0.44,0.5,10.1,10.6,56.1,24.0,11.0,5.1,2.24,0.19,2.42,291.0,1.5,27.4,42.1,75.0
2018-05-05 17:00:00,靜心湖站,121.01372,24.77834,0.41,0.7,11.3,11.0,54.4,34.0,12.6,0.6,1.8,0.46,2.26,251.3,0.3,28.2,39.8,94.0
2018-05-05 18:00:00,力行站,121.016270,24.766508,0.36,0.9,14.6,15.5,42.9,25.0,22.0,1.9,1.97,0.11,2.08,204.0,0.6,25.5,56.0,87.0
2018-05-05 18:00:00,興業站,120.989823,24.778000,0.48,0.2,10.7,10.9,60.5,29.0,13.0,4.3,2.2,0.25,2.44,280.0,0.7,26.6,49.2,78.0
2018-05-05 19:00:00,力行站,121.016270,24.766508,0.4,0.6,21.0,21.6,33.8,32.0,19.0,2.3,1.98,0.16,2.14,202.0,0.6,24.6,60.3,72.0
2018-05-05 19:00:00,興業站,120.989823,24.778000,0.52,0.2,19.7,19.9,48.2,25.0,14.0,4.1,2.18,0.24,2.42,181.0,0.6,26.2,51.1,69.0
2018-05-05 20:00:00,力行站,121.016270,24.766508,0.42,0.5,18.3,18.8,41.8,33.0,18.0,3.1,1.97,0.14,2.1,138.0,0.2,24.5,62.6,62.0
2018-05-05 20:00:00,興業站,120.989823,24.778000,0.58,0.7,36.0,36.7,36.0,40.0,29.0,5.1,2.16,0.17,2.32,156.0,0.8,26.1,54.8,56.0
2018-05-05 20:00:00,靜心湖站,121.01372,24.77834,0.66,0.7,29.5,18.8,27.7,35.0,24.4,0.1,1.95,0.45,2.4,176.8,0.1,25.7,58.9,62.0
2018-05-05 21:00:00,力行站,121.016270,24.766508,0.43,0.7,19.3,20.0,34.9,38.0,24.0,3.1,1.97,0.16,2.13,195.0,0.6,24.6,67.8,64.0
2018-05-05 21:00:00,興業站,120.989823,24.778000,0.65,1.4,37.5,38.9,29.0,50.0,32.0,5.1,2.17,0.16,2.33,164.0,1.0,25.7,62.6,64.0
2018-05-05 21:00:00,靜心湖站,121.01372,24.77834,0.75,0.8,42.0,20.0,26.1,48.0,37.2,0.3,1.97,0.54,2.51,157.7,0.3,25.7,63.1,64.0
2018-05-05 22:00:00,力行站,121.016270,24.766508,0.48,0.8,15.8,16.7,25.5,31.0,17.0,2.4,2.0,0.15,2.14,176.0,0.4,24.1,74.5,62.0
2018-05-05 22:00:00,興業站,120.989823,24.778000,0.61,2.0,39.7,41.7,26.1,46.0,34.0,4.6,2.19,0.19,2.38,156.0,1.0,25.7,61.7,72.0
2018-05-05 22:00:00,靜心湖站,121.01372,24.77834,0.76,3.1,52.5,16.7,10.9,46.0,37.2,0.0,1.97,0.55,2.52,152.1,0.2,25.3,67.4,62.0
2018-05-05 23:00:00,力行站,121.016270,24.766508,0.47,0.9,17.7,18.6,23.3,39.0,22.0,2.1,1.99,0.19,2.18,240.0,0.8,24.0,78.1,78.0
2018-05-05 23:00:00,興業站,120.989823,24.778000,0.64,2.6,33.1,35.7,23.9,44.0,32.0,4.5,2.2,0.16,2.35,176.0,1.0,25.1,69.9,78.0
2018-05-05 23:00:00,靜心湖站,121.01372,24.77834,0.69,0.8,28.6,18.6,21.4,41.0,32.6,0.1,1.97,0.53,2.5,180.7,0.3,25.3,70.2,78.0
2018-05-06 00:00:00,力行站,121.016270,24.766508,0.42,0.5,9.3,9.9,28.3,36.0,18.0,3.1,1.96,0.16,2.12,262.0,0.4,23.9,81.5,61.0
2018-05-06 00:00:00,興業站,120.989823,24.778000,0.63,1.0,22.9,23.8,32.9,42.0,24.0,3.9,2.14,0.2,2.33,168.0,1.2,24.9,72.2,76.0
2018-05-06 00:00:00,靜心湖站,121.01372,24.77834,0.76,0.9,39.4,9.9,11.6,43.0,28.1,0.7,1.98,0.49,2.47,238.0,0.1,24.9,75.2,61.0
2018-05-06 01:00:00,力行站,121.016270,24.766508,0.42,0.6,8.2,8.8,26.6,33.0,21.0,3.2,2.07,0.11,2.18,277.0,0.2,23.7,82.5,59.0
2018-05-06 01:00:00,興業站,120.989823,24.778000,0.64,0.8,25.6,26.4,31.2,38.0,26.0,3.3,2.17,0.16,2.32,161.0,1.2,25.0,71.6,75.0
2018-05-06 01:00:00,靜心湖站,121.01372,24.77834,0.68,0.8,28.1,8.8,15.9,36.0,29.0,0.9,1.78,0.55,2.33,298.7,0.1,24.7,76.8,59.0
2018-05-06 02:00:00,力行站,121.016270,24.766508,0.38,0.7,5.7,6.3,31.8,33.0,20.0,3.3,1.98,0.14,2.12,207.0,0.1,23.7,81.6,61.0
2018-05-06 02:00:00,興業站,120.989823,24.778000,0.53,1.0,19.2,20.3,28.3,38.0,25.0,2.9,2.07,0.19,2.26,166.0,0.8,25.0,71.5,74.0
2018-05-06 02:00:00,靜心湖站,121.01372,24.77834,0.61,0.5,6.3,6.3,35.5,35.0,23.5,1.4,1.73,0.42,2.15,312.3,0.1,24.9,73.9,61.0
2018-05-06 03:00:00,力行站,121.016270,24.766508,0.4,0.7,6.0,6.7,31.4,33.0,15.0,3.3,1.96,0.14,2.1,179.0,0.2,23.7,80.5,59.0
2018-05-06 03:00:00,興業站,120.989823,24.778000,0.61,1.2,24.6,25.8,24.9,40.0,30.0,3.1,2.07,0.19,2.25,169.0,1.0,24.8,73.2,75.0
2018-05-06 03:00:00,靜心湖站,121.01372,24.77834,0.66,0.6,13.7,6.7,24.3,29.0,24.4,1.8,1.76,0.4,2.16,277.2,0.1,24.9,74.3,59.0
2018-05-06 04:00:00,力行站,121.016270,24.766508,0.46,0.6,9.4,10.0,27.3,32.0,21.0,3.0,2.0,0.15,2.15,165.0,0.3,23.4,81.5,60.0
2018-05-06 04:00:00,興業站,120.989823,24.778000,0.63,1.0,25.2,26.2,21.4,48.0,25.0,3.7,2.15,0.25,2.4,169.0,0.9,24.7,74.6,75.0
2018-05-06 04:00:00,靜心湖站,121.01372,24.77834,0.74,0.7,21.6,10.0,17.5,43.0,28.1,2.1,1.84,0.55,2.39,118.3,0.0,24.4,78.3,60.0
2018-05-06 05:00:00,力行站,121.016270,24.766508,0.48,0.7,9.9,10.6,26.9,34.0,22.0,3.2,1.99,0.15,2.14,173.0,0.3,23.3,82.3,61.0
2018-05-06 05:00:00,興業站,120.989823,24.778000,0.65,1.8,28.9,30.6,19.5,54.0,37.0,3.9,2.17,0.22,2.38,167.0,0.9,24.6,75.9,81.0
2018-05-06 05:00:00,靜心湖站,121.01372,24.77834,0.8,0.9,20.5,10.6,14.2,43.0,32.6,1.5,1.93,0.55,2.48,95.9,0.1,23.6,83.4,61.0
2018-05-06 06:00:00,力行站,121.016270,24.766508,0.55,3.2,12.1,15.2,22.4,36.0,18.0,3.5,1.98,0.18,2.16,209.0,0.4,24.3,80.5,60.0
2018-05-06 06:00:00,興業站,120.989823,24.778000,0.57,1.3,16.2,17.4,31.1,50.0,29.0,3.5,2.15,0.21,2.36,268.0,0.5,25.4,73.6,84.0
2018-05-06 06:00:00,靜心湖站,121.01372,24.77834,0.82,1.8,17.2,15.2,19.4,49.0,30.8,1.5,2.0,0.59,2.59,29.4,0.1,24.9,78.1,60.0
2018-05-06 07:00:00,力行站,121.016270,24.766508,0.58,2.9,10.8,13.8,35.8,41.0,25.0,4.6,2.0,0.15,2.16,266.0,1.0,26.6,70.0,63.0
2018-05-06 07:00:00,興業站,120.989823,24.778000,0.6,1.6,11.6,13.2,33.3,41.0,24.0,4.5,2.22,0.22,2.44,287.0,1.3,26.7,71.6,83.0
2018-05-06 07:00:00,靜心湖站,121.01372,24.77834,0.74,2.0,10.6,13.8,35.5,39.0,29.0,3.1,1.85,0.5,2.35,272.7,0.3,27.3,68.6,63.0
2018-05-06 08:00:00,力行站,121.016270,24.766508,0.59,3.4,12.7,16.1,41.5,42.0,21.0,5.9,1.99,0.14,2.13,240.0,1.1,28.3,68.5,64.0
2018-05-06 08:00:00,興業站,120.989823,24.778000,0.61,2.2,12.5,14.7,40.4,42.0,24.0,4.9,2.15,0.2,2.35,280.0,1.9,27.8,72.2,83.0
2018-05-06 08:00:00,靜心湖站,121.01372,24.77834,0.78,2.2,9.6,16.1,42.4,39.0,30.8,3.6,1.89,0.47,2.36,254.4,0.3,28.8,67.1,64.0
2018-05-06 09:00:00,力行站,121.016270,24.766508,0.6,2.5,13.8,16.3,54.7,45.0,31.0,5.6,1.95,0.17,2.12,295.0,1.1,29.9,65.4,67.0
2018-05-06 09:00:00,興業站,120.989823,24.778000,0.57,1.2,9.6,10.9,50.1,41.0,23.0,5.5,2.13,0.18,2.3,292.0,2.1,28.7,71.5,77.0
2018-05-06 09:00:00,靜心湖站,121.01372,24.77834,0.74,1.3,7.9,16.3,53.5,38.0,23.5,3.1,1.9,0.49,2.39,337.8,1.0,30.0,66.4,67.0
2018-05-06 10:00:00,力行站,121.016270,24.766508,0.52,3.3,12.7,16.0,57.8,40.0,18.0,5.6,1.97,0.13,2.1,276.0,3.1,29.3,69.9,67.0
2018-05-06 10:00:00,興業站,120.989823,24.778000,0.51,1.0,8.2,9.2,55.0,41.0,21.0,5.5,2.1,0.21,2.31,284.0,2.7,28.9,70.3,74.0
2018-05-06 10:00:00,靜心湖站,121.01372,24.77834,0.69,1.1,6.3,16.0,60.7,38.0,20.8,3.1,1.82,0.51,2.33,289.7,1.1,30.1,65.8,67.0
2018-05-06 11:00:00,力行站,121.016270,24.766508,0.48,2.1,7.6,9.7,57.9,45.0,17.0,5.2,1.95,0.14,2.08,275.0,3.0,28.2,75.1,64.0
2018-05-06 11:00:00,興業站,120.989823,24.778000,0.48,0.8,6.0,6.8,53.2,45.0,14.0,5.3,2.11,0.21,2.32,290.0,2.9,28.1,75.6,69.0
2018-05-06 11:00:00,靜心湖站,121.01372,24.77834,0.69,0.8,5.5,9.7,59.4,38.0,23.5,3.0,1.82,0.46,2.28,273.9,1.4,29.0,71.1,64.0
2018-05-06 12:00:00,力行站,121.016270,24.766508,0.5,1.2,4.7,5.9,65.2,43.0,22.0,6.3,1.95,0.12,2.07,267.0,2.8,29.1,71.1,65.0
2018-05-06 12:00:00,興業站,120.989823,24.778000,0.47,0.4,5.8,6.2,56.8,36.0,17.0,5.4,2.11,0.19,2.3,283.0,2.8,28.7,72.7,66.0
2018-05-06 12:00:00,靜心湖站,121.01372,24.77834,0.68,0.7,3.7,5.9,63.4,42.0,22.6,3.4,1.85,0.44,2.29,276.0,1.4,29.6,69.1,65.0
2018-05-06 13:00:00,力行站,121.016270,24.766508,0.49,1.1,4.2,5.3,64.9,42.0,20.0,6.2,1.97,0.1,2.07,270.0,3.0,30.2,68.8,61.0
2018-05-06 13:00:00,興業站,120.989823,24.778000,0.44,0.7,5.3,6.0,54.1,44.0,16.0,4.7,2.09,0.19,2.27,284.0,2.9,29.2,72.3,62.0
2018-05-06 13:00:00,靜心湖站,121.01372,24.77834,0.68,0.9,3.9,5.3,62.4,38.0,21.7,3.0,1.8,0.47,2.27,277.2,1.4,30.1,68.6,61.0
2018-05-06 14:00:00,力行站,121.016270,24.766508,0.43,1.7,5.4,7.1,59.3,38.0,16.0,4.8,1.92,0.13,2.04,268.0,2.9,31.1,64.0,60.0
2018-05-06 14:00:00,興業站,120.989823,24.778000,0.4,0.6,5.5,6.1,52.3,31.0,18.0,3.8,2.06,0.19,2.25,281.0,2.8,30.1,67.5,61.0
2018-05-06 14:00:00,靜心湖站,121.01372,24.77834,0.64,0.7,4.1,7.1,57.5,33.0,19.9,2.3,1.8,0.47,2.27,291.0,1.0,31.2,64.4,60.0
2018-05-06 15:00:00,力行站,121.016270,24.766508,0.4,1.6,5.2,6.8,45.8,30.0,14.0,4.8,1.86,0.11,1.96,268.0,2.8,30.5,65.7,59.0
2018-05-06 15:00:00,興業站,120.989823,24.778000,0.36,0.7,5.4,6.1,39.7,25.0,11.0,3.5,1.99,0.21,2.2,272.0,2.5,29.6,69.0,58.0
2018-05-06 15:00:00,靜心湖站,121.01372,24.77834,0.6,0.8,3.8,6.8,43.4,29.0,13.5,1.5,1.76,0.4,2.16,276.5,1.3,30.5,65.7,59.0
2018-05-06 16:00:00,力行站,121.016270,24.766508,0.35,1.9,4.4,6.2,29.0,22.0,6.0,3.7,1.83,0.09,1.93,261.0,3.0,30.6,63.2,53.0
2018-05-06 16:00:00,興業站,120.989823,24.778000,0.31,0.9,4.8,5.7,27.4,21.0,8.0,3.3,1.98,0.19,2.17,279.0,2.6,29.8,67.6,53.0
2018-05-06 16:00:00,靜心湖站,121.01372,24.77834,0.56,1.1,3.7,6.2,29.2,23.0,8.9,1.0,1.73,0.44,2.17,269.4,1.6,30.6,63.6,53.0
2018-05-06 17:00:00,力行站,121.016270,24.766508,0.37,2.0,5.1,7.1,22.4,22.0,3.0,3.2,1.82,0.1,1.92,264.0,2.6,29.2,69.2,46.0
2018-05-06 17:00:00,興業站,120.989823,24.778000,0.3,0.8,5.6,6.4,22.2,27.0,6.0,2.9,1.99,0.18,2.17,273.0,2.1,28.6,73.8,46.0
2018-05-06 17:00:00,靜心湖站,121.01372,24.77834,0.57,1.1,4.2,7.1,21.8,26.0,8.0,0.5,1.75,0.44,2.19,276.2,1.3,29.3,70.0,46.0
2018-05-06 18:00:00,力行站,121.016270,24.766508,0.41,3.1,8.7,11.9,17.2,16.0,5.0,3.0,1.82,0.12,1.94,260.0,2.3,28.0,73.1,42.0
2018-05-06 18:00:00,興業站,120.989823,24.778000,0.31,0.6,8.3,8.9,19.1,22.0,9.0,2.4,1.98,0.16,2.14,254.0,1.7,27.8,76.1,40.0
2018-05-06 18:00:00,靜心湖站,121.01372,24.77834,0.59,0.7,4.6,11.9,19.0,15.0,8.0,0.5,1.78,0.39,2.17,275.2,1.5,28.3,73.1,42.0
2018-05-06 19:00:00,力行站,121.016270,24.766508,0.44,1.5,10.0,11.5,14.6,22.0,6.0,3.5,1.84,0.11,1.94,242.0,1.7,27.5,75.9,37.0
2018-05-06 19:00:00,興業站,120.989823,24.778000,0.34,0.8,9.7,10.5,17.7,22.0,8.0,3.2,1.98,0.16,2.14,257.0,1.4,27.4,77.0,36.0
2018-05-06 19:00:00,靜心湖站,121.01372,24.77834,0.62,0.5,6.6,11.5,15.9,17.0,8.0,0.7,1.76,0.4,2.16,279.7,0.8,27.9,74.6,37.0
2018-05-06 20:00:00,力行站,121.016270,24.766508,0.57,1.5,15.1,16.5,6.9,28.0,8.0,6.0,1.83,0.13,1.95,225.0,1.0,27.0,79.6,31.0
2018-05-06 20:00:00,興業站,120.989823,24.778000,0.53,0.7,17.0,17.7,11.9,26.0,10.0,4.9,1.99,0.18,2.17,240.0,1.2,27.4,79.2,35.0
2018-05-06 20:00:00,靜心湖站,121.01372,24.77834,0.86,1.1,15.1,16.5,7.4,24.0,13.5,3.8,1.74,0.42,2.16,185.5,0.3,27.7,77.7,31.0
2018-05-06 21:00:00,力行站,121.016270,24.766508,0.47,1.4,12.4,13.8,10.7,21.0,6.0,5.0,1.83,0.12,1.94,196.0,0.5,26.5,82.4,29.0
2018-05-06 21:00:00,興業站,120.989823,24.778000,0.44,3.7,24.1,27.8,5.8,26.0,14.0,5.4,2.04,0.18,2.22,171.0,1.4,27.0,80.9,37.0
2018-05-06 21:00:00,靜心湖站,121.01372,24.77834,0.81,2.0,18.7,13.8,7.5,24.0,12.6,2.9,1.79,0.43,2.22,157.6,0.6,27.4,79.3,29.0
2018-05-06 22:00:00,力行站,121.016270,24.766508,0.43,0.9,10.6,11.6,11.6,35.0,10.0,3.8,1.86,0.11,1.97,162.0,0.2,26.1,84.1,30.0
2018-05-06 22:00:00,興業站,120.989823,24.778000,0.33,4.2,22.2,26.4,9.5,39.0,17.0,4.1,2.07,0.19,2.26,201.0,0.9,26.8,80.7,40.0
2018-05-06 22:00:00,靜心湖站,121.01372,24.77834,0.7,1.2,16.0,11.6,10.0,31.0,11.7,1.6,1.8,0.44,2.24,209.0,0.1,27.4,78.8,30.0
2018-05-06 23:00:00,力行站,121.016270,24.766508,0.4,0.6,8.9,9.5,12.4,27.0,8.0,3.7,1.85,0.13,1.98,214.0,0.5,26.2,84.4,30.0
2018-05-06 23:00:00,興業站,120.989823,24.778000,0.41,2.9,22.8,25.7,8.5,29.0,16.0,3.3,2.06,0.19,2.25,169.0,0.9,26.7,82.3,44.0
2018-05-06 23:00:00,靜心湖站,121.01372,24.77834,0.68,0.6,12.0,9.5,9.1,24.0,14.4,1.3,1.78,0.46,2.24,182.2,0.1,27.1,80.9,30.0
2018-05-07 00:00:00,力行站,121.016270,24.766508,0.44,1.1,9.8,11.0,7.5,22.0,5.0,3.5,1.85,0.13,1.98,224.0,0.2,25.7,86.7,26.0
2018-05-07 00:00:00,興業站,120.989823,24.778000,0.58,5.4,20.9,26.3,5.3,33.0,15.0,3.4,2.06,0.19,2.24,171.0,1.4,26.1,84.0,45.0
2018-05-07 00:00:00,靜心湖站,121.01372,24.77834,0.62,1.8,19.9,11.0,6.6,30.0,16.2,0.9,1.83,0.45,2.28,162.2,0.5,27.1,80.4,26.0
2018-05-07 01:00:00,力行站,121.016270,24.766508,0.38,1.5,8.5,10.0,6.8,24.0,5.0,3.3,1.93,0.07,2.0,233.0,0.3,25.3,89.6,24.0
2018-05-07 01:00:00,興業站,120.989823,24.778000,0.51,4.5,18.5,23.0,4.5,30.0,15.0,3.7,2.12,0.12,2.23,178.0,1.1,25.7,87.7,45.0
2018-05-07 01:00:00,靜心湖站,121.01372,24.77834,0.59,2.1,17.8,10.0,5.9,26.0,13.5,0.6,1.78,0.5,2.28,178.4,0.2,26.5,83.9,24.0
2018-05-07 02:00:00,力行站,121.016270,24.766508,0.36,1.4,7.8,9.3,6.9,20.0,4.0,3.3,1.87,0.12,1.99,215.0,0.4,25.0,91.7,22.0
2018-05-07 02:00:00,興業站,120.989823,24.778000,0.47,1.9,17.4,19.2,14.2,23.0,11.0,3.5,1.96,0.19,2.15,204.0,1.0,26.1,88.2,42.0
2018-05-07 02:00:00,靜心湖站,121.01372,24.77834,0.54,1.0,8.6,9.3,9.3,24.0,12.6,0.6,1.91,0.47,2.38,315.8,0.1,25.9,88.3,22.0
2018-05-07 03:00:00,力行站,121.016270,24.766508,0.35,1.5,7.4,8.9,7.2,18.0,3.0,3.1,1.86,0.13,1.99,217.0,0.4,24.9,92.2,20.0
2018-05-07 03:00:00,興業站,120.989823,24.778000,0.44,1.1,16.1,17.1,11.9,23.0,10.0,3.8,1.95,0.19,2.14,250.0,1.1,26.3,86.2,40.0
2018-05-07 03:00:00,靜心湖站,121.01372,24.77834,0.52,1.4,12.0,8.9,5.9,19.0,10.8,0.7,1.97,0.46,2.43,80.5,0.0,26.0,87.6,20.0
2018-05-07 04:00:00,力行站,121.016270,24.766508,0.34,0.9,9.5,10.4,7.1,25.0,5.0,3.0,1.91,0.12,2.02,234.0,1.4,25.3,90.4,20.0
2018-05-07 04:00:00,興業站,120.989823,24.778000,0.42,0.7,13.5,14.1,12.4,26.0,7.0,4.0,1.99,0.18,2.17,228.0,1.2,26.4,86.1,36.0
2018-05-07 04:00:00,靜心湖站,121.01372,24.77834,0.51,1.2,12.2,10.4,5.3,16.0,8.9,0.9,1.94,0.45,2.39,311.2,0.2,26.3,85.9,20.0
2018-05-07 05:00:00,力行站,121.016270,24.766508,0.35,1.9,10.4,12.3,7.2,24.0,7.0,3.3,1.87,0.13,2.0,233.0,1.1,25.9,87.8,21.0
2018-05-07 05:00:00,興業站,120.989823,24.778000,0.41,0.8,11.3,12.2,13.8,29.0,10.0,4.0,2.01,0.19,2.19,230.0,1.1,26.6,85.0,34.0
2018-05-07 05:00:00,靜心湖站,121.01372,24.77834,0.51,2.0,12.3,12.3,5.0,17.0,10.8,1.0,1.67,0.5,2.17,288.7,0.1,26.7,84.3,21.0
2018-05-07 06:00:00,力行站,121.016270,24.766508,0.41,6.3,9.5,15.7,9.3,27.0,10.0,3.5,1.85,0.16,2.0,243.0,2.1,26.8,83.3,22.0
2018-05-07 06:00:00,興業站,120.989823,24.778000,0.39,2.7,12.6,15.3,13.4,29.0,13.0,3.8,2.0,0.18,2.18,217.0,1.4,27.2,81.8,36.0
2018-05-07 06:00:00,靜心湖站,121.01372,24.77834,0.53,4.0,11.0,15.7,7.5,26.0,14.4,1.2,1.65,0.43,2.08,272.9,0.6,27.3,80.9,22.0
2018-05-07 07:00:00,力行站,121.016270,24.766508,0.57,9.0,9.0,18.0,12.6,31.0,12.0,3.7,1.87,0.14,2.01,243.0,2.4,28.2,77.0,25.0
2018-05-07 07:00:00,興業站,120.989823,24.778000,0.43,3.9,10.8,14.7,14.9,36.0,14.0,4.2,2.04,0.17,2.21,213.0,1.6,28.6,75.8,39.0
2018-05-07 07:00:00,靜心湖站,121.01372,24.77834,0.56,4.5,8.7,18.0,11.6,27.0,16.2,1.1,1.63,0.42,2.05,281.1,0.9,28.5,75.3,25.0
2018-05-07 08:00:00,力行站,121.016270,24.766508,0.67,13.7,12.7,26.4,13.4,28.0,12.0,3.7,1.87,0.16,2.03,242.0,2.3,29.2,73.4,28.0
2018-05-07 08:00:00,興業站,120.989823,24.778000,0.48,4.5,11.5,15.9,17.4,30.0,16.0,4.1,2.07,0.2,2.26,250.0,1.7,29.3,72.3,43.0
2018-05-07 08:00:00,靜心湖站,121.01372,24.77834,0.62,6.5,10.0,26.4,13.1,31.0,21.7,1.2,1.73,0.52,2.25,283.4,0.6,29.6,71.5,28.0
2018-05-07 09:00:00,力行站,121.016270,24.766508,0.42,6.2,10.2,16.3,23.9,29.0,10.0,3.4,1.84,0.15,1.99,250.0,3.4,30.4,63.3,30.0
2018-05-07 09:00:00,興業站,120.989823,24.778000,0.43,4.1,11.6,15.7,24.7,30.0,15.0,4.9,2.06,0.22,2.28,242.0,1.7,30.6,64.2,45.0
2018-05-07 09:00:00,靜心湖站,121.01372,24.77834,0.53,3.8,8.4,16.3,23.5,25.0,12.6,0.9,1.75,0.43,2.18,277.4,1.5,30.6,63.0,30.0
2018-05-07 10:00:00,力行站,121.016270,24.766508,0.32,4.1,8.8,12.9,33.8,33.0,7.0,2.9,1.82,0.13,1.95,261.0,3.7,31.9,55.7,29.0
2018-05-07 10:00:00,興業站,120.989823,24.778000,0.4,4.8,22.2,27.1,34.1,30.0,13.0,4.9,2.04,0.18,2.22,255.0,2.1,32.0,57.2,44.0
2018-05-07 10:00:00,靜心湖站,121.01372,24.77834,0.45,2.2,6.2,12.9,34.6,21.0,13.5,0.6,1.72,0.42,2.14,273.2,1.9,32.1,54.9,29.0
2018-05-07 11:00:00,力行站,121.016270,24.766508,0.29,2.8,6.5,9.3,41.4,32.0,8.0,3.4,1.8,0.14,1.94,250.0,3.8,32.1,54.4,27.0
2018-05-07 11:00:00,興業站,120.989823,24.778000,0.37,3.0,14.5,17.5,42.3,26.0,13.0,4.7,1.99,0.18,2.18,242.0,2.2,32.5,55.2,44.0
2018-05-07 11:00:00,靜心湖站,121.01372,24.77834,0.43,1.3,5.3,9.3,41.8,25.0,12.6,0.5,1.67,0.46,2.13,277.3,1.6,32.4,53.2,27.0
2018-05-07 12:00:00,力行站,121.016270,24.766508,0.26,2.6,4.9,7.5,38.4,29.0,7.0,3.6,1.78,0.14,1.91,249.0,3.7,33.0,50.9,27.0
2018-05-07 12:00:00,興業站,120.989823,24.778000,0.31,2.3,10.5,12.8,40.6,27.0,13.0,4.4,1.97,0.17,2.14,232.0,2.6,32.9,52.0,42.0
2018-05-07 12:00:00,靜心湖站,121.01372,24.77834,0.42,1.2,4.4,7.5,40.2,21.0,9.9,0.2,1.69,0.41,2.1,284.3,1.5,33.1,50.4,27.0
2018-05-07 13:00:00,力行站,121.016270,24.766508,0.29,3.0,7.3,10.2,44.9,37.0,13.0,3.5,1.84,0.13,1.97,257.0,4.1,32.9,53.9,28.0
2018-05-07 13:00:00,興業站,120.989823,24.778000,0.34,1.5,7.1,8.6,41.6,35.0,13.0,4.6,2.01,0.17,2.17,280.0,3.7,31.2,65.5,41.0
2018-05-07 13:00:00,靜心湖站,121.01372,24.77834,0.48,1.2,5.4,10.2,46.5,29.0,19.0,0.8,1.7,0.51,2.21,280.5,1.6,32.9,55.6,28.0
2018-05-07 14:00:00,力行站,121.016270,24.766508,0.34,3.8,10.5,14.3,40.9,27.0,12.0,4.3,1.81,0.15,1.96,269.0,3.6,31.8,62.5,31.0
2018-05-07 14:00:00,興業站,120.989823,24.778000,0.3,1.7,7.2,9.0,33.7,35.0,12.0,5.1,1.99,0.17,2.17,280.0,3.6,30.3,68.4,41.0
